make,model,city,price,year,km,type,cc,mode
Suzuki,Alto,Rawalpindi,11.4,2006,"150,000",Petrol,660,Automatic
Suzuki,Cultus,Lahore,9.4,2010,"82,000",Petrol,1000,Manual
Suzuki,Alto,Islamabad,14.15,2015,"204,000",Petrol,660,Manual
Suzuki,Cultus,Lahore,9.4,2011,"78,000",Petrol,1000,Manual
Suzuki,Liana,Sialkot,10,2009,"130,000",Petrol,1300,Manual
Suzuki,Khyber,Wah cantt,3.7,1998,"60,000",Hybrid,1000,Manual
Suzuki,Bolan,Lahore,7.75,2015,"91,500",Petrol,800,Manual
Suzuki,Cultus,Islamabad,5.75,2004,"157,000",Petrol,1000,Manual
Suzuki,Wagon,Lahore,19.75,2017,"74,000",Hybrid,660,Automatic
Suzuki,Cultus,Karachi,5,2006,"27,687",Petrol,1000,Manual
Suzuki,Cultus,Faisalabad,8.99,2009,"85,000",Petrol,1000,Manual
Suzuki,Cultus,Wah cantt,7.8,2006,"63,605",Petrol,1000,Manual
Suzuki,Swift,Rawalpindi,15.5,2014,"104,000",Petrol,1300,Manual
Suzuki,Alto,Peshawar,14.5,2014,"152,000",Petrol,660,Automatic
Suzuki,Alto,Islamabad,13.25,2019,"40,000",Petrol,660,Manual
Suzuki,Cultus,Karachi,5,2004,"65,000",Petrol,1000,Manual
Suzuki,Alto,Peshawar,14.5,2014,"120,000",Petrol,660,Automatic
Suzuki,Cultus,Lahore,19.5,2021,1,Petrol,1000,Manual
Suzuki,Wagon,Rawalpindi,13.75,2015,"71,000",Petrol,1000,Manual
Suzuki,Cultus,Islamabad,10.5,2013,"105,000",Petrol,1000,Manual
Suzuki,Cultus,Karachi,10.25,2014,"70,000",Petrol,1000,Manual
Suzuki,Alto,Karachi,14.5,2014,"56,000",Petrol,660,Automatic
Suzuki,Alto,Karachi,18.25,2018,"7,000",Petrol,660,Automatic
Suzuki,Every,Karachi,16,2016,"82,000",Petrol,660,Automatic
Suzuki,Alto,Rawalpindi,13.25,2015,"80,000",Petrol,660,Automatic
Suzuki,Mehran,Lahore,4.75,2006,"85,000",Petrol,800,Manual
Suzuki,Every,Lahore,15.5,2010,"77,000",Petrol,660,Automatic
Suzuki,Wagon,Multan,15.95,2018,"43,000",Petrol,1000,Manual
Suzuki,Mehran,Multan,10.5,2018,"30,000",Petrol,800,Manual
Suzuki,Mehran,Karachi,9.1,2018,"16,000",Petrol,800,Manual
Suzuki,Jimny,Multan,53,2021,"16,300",Petrol,1500,Manual
Suzuki,Alto,Islamabad,,2021,20,Petrol,1000,Automatic
Suzuki,Cultus,Sahiwal,12.35,2016,"37,000",Petrol,1000,Manual
Suzuki,FX,Multan,1.65,1985,"100,000",Petrol,800,Manual
Suzuki,Cultus,Lahore,12,2013,"90,000",Petrol,1000,Manual
Suzuki,Mehran,Peshawar,9.3,2017,"37,000",Petrol,800,Manual
Suzuki,Mehran,Mian Channu,5.9,2012,"68,500",Petrol,800,Manual
Suzuki,Cultus,Peshawar,8,2006,"100,000",Petrol,1000,Manual
Suzuki,Mehran,Islamabad,5.5,2007,"34,000",Petrol,800,Manual
Suzuki,Khyber,Lahore,4.5,1997,"150,000",Petrol,1000,Manual
Suzuki,Cultus,Islamabad,6.2,2003,"75,000",CNG,1000,Manual
Suzuki,Alto,Lahore,8.5,2011,"198,000",CNG,1000,Manual
Suzuki,Mehran,Mirpur A.K.,6.3,2010,"40,000",Petrol,800,Manual
Suzuki,Mehran,Lahore,8.6,2016,"40,000",Petrol,800,Manual
Suzuki,Wagon,Lahore,10.5,2013,"113,000",Petrol,660,Automatic
Suzuki,Alto,Sialkot,15.9,2019,"18,000",Petrol,660,Automatic
Suzuki,Cultus,Lahore,16.6,2018,"56,000",Petrol,1000,Manual
Suzuki,Mehran,Faisalabad,8.8,2018,"45,000",Petrol,800,Manual
Suzuki,Swift,Karachi,15.75,2014,"65,000",Petrol,1300,Automatic
Suzuki,Swift,Lahore,14.75,2014,"135,000",Petrol,1300,Manual
Suzuki,Mehran,Khanpur,7.2,2016,786,Petrol,800,Manual
Suzuki,Alto,Islamabad,8.5,2011,"98,563",CNG,1000,Manual
Suzuki,Bolan,Lahore,8.65,2015,"78,000",Petrol,800,Manual
Suzuki,Bolan,Karachi,4,1995,1,Petrol,800,Manual
Suzuki,Mehran,Mirpur A.K.,8.2,2016,"80,000",Petrol,800,Manual
Suzuki,Liana,Karachi,10.95,2010,"55,000",Petrol,1600,Automatic
Suzuki,Bolan,Karachi,10,2016,"40,000",Petrol,800,Manual
Suzuki,Bolan,Islamabad,,2021,20,Petrol,800,Manual
Suzuki,Swift,Islamabad,,2021,20,Petrol,1300,Automatic
Suzuki,Mehran,Khanewal,9.8,2018,"36,821",Petrol,800,Manual
Suzuki,Cultus,Karachi,19.25,2018,"45,000",Petrol,1000,Automatic
Suzuki,Wagon,Gujranwala,19.75,2017,"21,000",Petrol,660,Automatic
Suzuki,Every,Gujranwala,,2017,"40,000",Petrol,660,Automatic
Suzuki,Baleno,Lahore,8.4,2005,"125,000",Petrol,1300,Manual
Suzuki,Alto,Karachi,8.9,2012,"71,000",Petrol,1000,Manual
Suzuki,Jimny,Multan,16.5,2008,"160,000",Petrol,1300,Manual
Suzuki,Cultus,Lahore,13.5,2015,"42,000",Petrol,1000,Manual
Suzuki,Cultus,Lahore,22.3,2021,10,Petrol,1000,Automatic
Suzuki,Swift,Lahore,15.75,2015,"71,000",Petrol,1300,Manual
Suzuki,Mehran,Abbottabad,6.8,2011,"65,000",Petrol,800,Manual
Suzuki,Alto,Rawalpindi,18.5,2018,"45,500",Petrol,660,Automatic
Suzuki,Ravi,Rawalpindi,7.7,2015,"95,477",Petrol,800,Automatic
Suzuki,Swift,Okara,12.5,2011,"78,192",Petrol,1300,Manual
Suzuki,Mehran,Lahore,5.75,2009,"111,237",Petrol,800,Manual
Suzuki,Wagon,Karachi,13.5,2016,"66,000",Petrol,1000,Manual
Suzuki,Cultus,Haripur,6.25,2002,"14,000",Petrol,1000,Manual
Suzuki,Mehran,Karachi,4.1,2008,"53,846",Petrol,800,Manual
Suzuki,Cultus,Lahore,7.5,2008,"71,755",Petrol,1000,Manual
Suzuki,Bolan,Islamabad,8,2020,23,Petrol,800,Manual
Suzuki,Cultus,Rahim Yar Khan,5.6,2005,"80,000",Petrol,1000,Manual
Suzuki,Vitara,Multan,37.75,2017,"56,223",Petrol,1600,Automatic
Suzuki,Alto,Karachi,5.69,2008,"100,000",Petrol,1000,Manual
Suzuki,Swift,Rawalpindi,23.35,2021,"11,000",Petrol,1300,Automatic
Suzuki,Mehran,Islamabad,11.8,2018,"45,000",Petrol,800,Manual
Suzuki,Other,Hyderabad,2.4,1992,"160,000",CNG,800,Manual
Suzuki,Cultus,Islamabad,7.65,2007,"100,000",Petrol,1000,Manual
Suzuki,Cultus,Multan,12.25,2015,"65,000",Petrol,1000,Manual
Suzuki,Alto,Islamabad,6.95,2007,"99,000",Petrol,1000,Manual
Suzuki,Mehran,Karachi,3.25,1998,"115,680",CNG,800,Manual
Suzuki,Bolan,Lahore,6,2008,"98,399",Petrol,800,Manual
Suzuki,Mehran,Karachi,5.2,2009,"370,850",Petrol,800,Manual
Suzuki,Mehran,Gujranwala,4.56,2008,15,Petrol,800,Manual
Suzuki,Mehran,Yazman mandi,8.5,2016,"80,000",Petrol,800,Manual
Suzuki,Cultus,Rawalpindi,6.2,2003,"36,716",Petrol,1000,Manual
Suzuki,Mehran,Karachi,9.25,2016,"29,608",Petrol,800,Manual
Suzuki,Cultus,Lahore,13.85,2016,"61,800",Petrol,1000,Manual
Suzuki,Cultus,Lahore,17.5,2018,"65,800",Petrol,1000,Manual
Suzuki,Mehran,Karachi,8.9,2017,"47,000",Petrol,800,Manual
Suzuki,Cultus,Karachi,9.25,2011,"48,000",Petrol,1000,Manual
Suzuki,Mehran,Karachi,5.85,2011,"70,000",Petrol,800,Manual
Suzuki,MR,Islamabad,15.75,2013,"75,000",Petrol,660,Automatic
Suzuki,Jimny,Lahore,27,2011,"44,000",Petrol,1300,Manual
Suzuki,Alto,Lahore,6.99,2006,"90,000",Petrol,1000,Manual
Suzuki,Mehran,Lahore,8.73,2016,"48,000",Petrol,800,Manual
Suzuki,Wagon,Sadiqabad,17.2,2020,"25,000",Petrol,1000,Manual
Suzuki,Swift,Sargodha,15.6,2012,"128,000",Petrol,1300,Automatic
Suzuki,APV,Faisalabad,23.7,2014,"175,000",Petrol,1500,Manual
Suzuki,Swift,Faisalabad,11.75,2011,"125,000",Petrol,1300,Manual
Suzuki,Swift,Rawalpindi,15.5,2015,"84,000",Petrol,1300,Manual
Suzuki,Cultus,Islamabad,10.9,2013,"70,000",Petrol,1000,Manual
Suzuki,Wagon,Faisalabad,15.6,2018,"63,000",Petrol,1000,Manual
Suzuki,Mehran,Rawalpindi,8,2014,"86,000",Petrol,800,Manual
Suzuki,Wagon,Renala khurd,13.5,2016,"122,000",Petrol,1000,Manual
Suzuki,Wagon,Lahore,22,2018,"25,867",Hybrid,660,Automatic
Suzuki,Bolan,Islamabad,11.8,2018,"12,900",Petrol,800,Manual
Suzuki,Alto,Karachi,12.35,2011,"83,500",Petrol,660,Automatic
Suzuki,Alto,Lahore,6.75,2006,123,Petrol,1000,Manual
Suzuki,Mehran,Islamabad,6.65,2012,"55,000",Petrol,800,Manual
Suzuki,Alto,Peshawar,8.2,2008,"125,443",Petrol,1000,Manual
Suzuki,Mehran,Mardan,5.6,2010,"80,000",Petrol,800,Manual
Suzuki,Cultus,Islamabad,8.25,2006,"17,517",Petrol,1000,Manual
Suzuki,Bolan,Raiwind,9.5,2017,"53,849",Petrol,800,Manual
Suzuki,Wagon,Raiwind,14.5,2016,"16,747",Petrol,1000,Manual
Suzuki,Wagon,Chiniot,15.35,2019,"55,000",Petrol,1000,Manual
Suzuki,Mehran,Lahore,8.5,2017,"83,000",Petrol,800,Manual
Suzuki,Khyber,Charsadda,5.95,1998,"180,000",Petrol,1000,Manual
Suzuki,Mehran,Lahore,9,2018,"31,489",Petrol,800,Manual
Suzuki,Ciaz,Karachi,26.75,2019,"5,000",Petrol,1400,Manual
Suzuki,Alto,Lahore,6,2005,"203,159",Petrol,1000,Manual
Suzuki,Cultus,Lahore,6.7,2005,"155,897",Petrol,1000,Manual
Suzuki,Alto,Rawalpindi,13.8,2019,"27,900",Petrol,660,Manual
Suzuki,Every,Gujranwala,16.35,2016,"21,000",Petrol,660,Manual
Suzuki,Alto,Islamabad,14.5,2016,"84,000",Petrol,660,Manual
Suzuki,Wagon,Lahore,14.9,2017,"70,000",Petrol,1000,Manual
Suzuki,Mehran,Karachi,7.25,2015,"68,000",Petrol,800,Manual
Suzuki,Every,Lahore,,2016,"55,000",Petrol,660,Automatic
Suzuki,Hustler,Lahore,23.5,2018,"29,000",Petrol,660,Automatic
Suzuki,Every,Gujranwala,,2016,"21,000",Petrol,660,Automatic
Suzuki,Liana,Lahore,12.25,2013,"100,000",Petrol,1300,Manual
Suzuki,Every,Islamabad,17,2011,"77,841",Petrol,660,Automatic
Suzuki,Alto,Multan,13,2020,"6,500",Petrol,660,Manual
Suzuki,Wagon,Multan,14.5,2018,"89,000",Petrol,1000,Manual
Suzuki,Wagon,Multan,16.5,2019,"33,500",Petrol,1000,Manual
Suzuki,Khyber,Karachi,2.4,1999,"100,000",CNG,1000,Manual
Suzuki,Margalla,Mirpur A.K.,5.3,1966,"20,000",Petrol,1300,Manual
Suzuki,Liana,Muzaffarabad,7.5,2006,"90,000",Petrol,1300,Manual
Suzuki,Wagon,Lahore,15,2018,"83,228",Petrol,1000,Manual
Suzuki,Swift,Lahore,12,2011,"59,000",Petrol,1300,Manual
Suzuki,Wagon,Lahore,14.5,2015,18,Petrol,1000,Manual
Suzuki,Cultus,Lahore,13.95,2016,"44,000",Petrol,1000,Manual
Suzuki,Alto,Peshawar,18.75,2015,"98,000",Petrol,660,Automatic
Suzuki,Mehran,Narowal,9.5,2018,"26,500",Petrol,800,Manual
Suzuki,Alto,Sialkot,16.5,2019,"10,200",Petrol,660,Automatic
Suzuki,Bolan,Peshawar,9.2,2014,"52,000",Petrol,800,Manual
Suzuki,Margalla,Lahore,5.45,1996,"100,000",Petrol,1300,Manual
Suzuki,Spacia,Lahore,13.95,2014,"83,347",Petrol,660,Automatic
Suzuki,Cultus,Karachi,6.35,2007,1,Petrol,1000,Manual
Suzuki,Cultus,Kohat,5.5,2007,"39,621",CNG,1000,Manual
Suzuki,Mehran,Islamabad,7.45,2014,"65,000",Petrol,800,Manual
Suzuki,Cultus,Lahore,6.95,2007,"93,000",Petrol,1000,Manual
Suzuki,Mehran,Peshawar,3.8,2004,"100,000",Petrol,800,Manual
Suzuki,Alto,Islamabad,6.4,2006,"200,000",Petrol,1000,Manual
Suzuki,Cultus,Rawalpindi,6,2002,"50,000",Petrol,1000,Manual
Suzuki,Cultus,Lahore,6.25,2007,"100,000",Petrol,1000,Manual
Suzuki,Alto,Islamabad,15.6,2014,"85,545",Petrol,660,Automatic
Suzuki,Cultus,Multan,14,2014,"35,300",Petrol,1000,Manual
Suzuki,Cultus,Multan,12.5,2014,"490,000",Petrol,1000,Manual
Suzuki,Cultus,Islamabad,12.6,2015,"29,000",Petrol,1000,Manual
Honda,Accord,Lahore,24.5,2006,"130,000",Petrol,2400,Automatic
Honda,Civic,Lahore,25.4,2014,"92,000",Petrol,1800,Automatic
Honda,Civic,Lahore,28.45,2015,"65,000",Petrol,1800,Automatic
Honda,Vezel,Sialkot,47.5,2017,"35,000",Petrol,1500,Automatic
Honda,Civic,Lahore,35.5,2017,"81,000",Petrol,1800,Automatic
Honda,Accord,Multan,66,2013,"79,000",Petrol,2000,Automatic
Honda,City,Islamabad,27.5,2018,"46,000",Petrol,1500,Automatic
Honda,Civic,Lahore,40.5,2020,"44,000",Petrol,1800,Automatic
Honda,Freed,Karachi,39.5,2017,"74,500",Petrol,1500,Automatic
Honda,Vezel,Karachi,55,2017,"13,000",Hybrid,1500,Automatic
Honda,City,Lahore,30,2021,53,Petrol,1500,Automatic
Honda,Civic,Lahore,27.8,2013,"83,000",Petrol,1800,Automatic
Honda,Civic,Islamabad,8.5,2000,"100,000",Petrol,1600,Manual
Honda,Civic,Karachi,24,2014,"74,000",Petrol,1800,Automatic
Honda,Civic,Karachi,37.5,2018,"34,000",Petrol,1800,Automatic
Honda,City,Karachi,23.5,2016,"56,000",Petrol,1300,Automatic
Honda,City,Karachi,17.45,2010,"93,000",Petrol,1300,Automatic
Honda,Vezel,Islamabad,49,2017,"45,000",Petrol,1500,Automatic
Honda,Insight,Lahore,16,2010,"75,000",Hybrid,1300,Automatic
Honda,Civic,Islamabad,37.1,2018,"46,450",Petrol,1800,Automatic
Honda,Civic,Lahore,41.75,2020,"13,000",Petrol,1800,Automatic
Honda,Civic,Islamabad,11.75,2005,"126,000",Petrol,1500,Automatic
Honda,Civic,Lahore,25.6,2012,"170,000",Petrol,1800,Automatic
Honda,Other,Karachi,18,2010,"135,000",Petrol,123,Manual
Honda,Civic,Peshawar,15.5,2006,"128,000",Petrol,1600,Automatic
Honda,City,Karachi,12,2006,"70,000",Petrol,1500,Automatic
Honda,Civic,Lahore,15.25,2006,"175,000",Petrol,1800,Automatic
Honda,City,Faisalabad,30.5,2021,22,Petrol,1200,Automatic
Honda,City,Islamabad,16.95,2009,"200,000",Petrol,1300,Manual
Honda,City,Lahore,24.45,2018,"80,000",Petrol,1300,Automatic
Honda,Civic,Karachi,35.25,2017,"31,000",Petrol,1500,Automatic
Honda,City,Lahore,24.8,2018,"100,000",Petrol,1500,Automatic
Honda,Vamos,Karachi,10,2012,"199,000",Petrol,660,Automatic
Honda,Civic,Karachi,34.75,2017,"46,000",Petrol,1800,Automatic
Honda,Civic,Islamabad,24.75,2013,"162,580",Petrol,1800,Automatic
Honda,N,Lahore,19.75,2015,"50,000",Petrol,660,Automatic
Honda,Fit,Islamabad,24,2012,"113,250",Hybrid,1300,Automatic
Honda,BR,Karachi,27.5,2017,"45,000",Petrol,1500,Automatic
Honda,Vezel,Peshawar,45,2016,"74,000",Petrol,1500,Automatic
Honda,Civic,Multan,37.25,2018,"23,800",Petrol,1800,Automatic
Honda,City,Lahore,21.25,2016,"48,000",Petrol,1300,Manual
Honda,City,Islamabad,25.9,2015,"16,000",Petrol,1500,Automatic
Honda,Civic,Islamabad,43,2021,"4,500",Petrol,1800,Automatic
Honda,City,Lahore,25.5,2017,"40,000",Petrol,1300,Automatic
Honda,Accord,Karachi,22.75,2003,"73,000",Petrol,2400,Automatic
Honda,Civic,Taxila,12,1999,"120,000",Petrol,1600,Manual
Honda,Accord,Karachi,11,2002,"176,000",Petrol,2000,Automatic
Honda,City,Rawalpindi,20.7,2015,"76,000",Petrol,1300,Manual
Honda,Airwave,Karachi,18,2009,"136,000",Petrol,1500,Automatic
Honda,Civic,Karachi,23,2012,"55,000",Petrol,1800,Automatic
Honda,Civic,Lahore,35.5,2017,"81,000",Petrol,1800,Automatic
Honda,Civic,Wazirabad,47.5,2021,"10,000",Petrol,1800,Automatic
Honda,City,Lahore,13.5,2007,"85,000",Petrol,1300,Manual
Honda,City,Lahore,22.85,2017,"77,380",Petrol,1300,Manual
Honda,City,Karachi,10.3,2006,"120,000",Petrol,1300,Automatic
Honda,Vezel,Islamabad,35.5,2014,"140,000",Petrol,1500,Automatic
Honda,Civic,Karachi,19.5,2010,"80,180",Petrol,1800,Automatic
Honda,Freed,Chakwal,25,2012,"75,000",Petrol,1500,Automatic
Honda,City,Karachi,18.15,2015,"55,000",Petrol,1300,Manual
Honda,Civic,Karachi,14.5,2007,"96,000",Petrol,1800,Automatic
Honda,Civic,Karachi,9.4,2003,"140,000",Petrol,1600,Manual
Honda,BR,Rawalpindi,30.25,2017,"50,000",Petrol,1500,Automatic
Honda,Fit,Peshawar,15,2003,"125,000",Petrol,1500,Automatic
Honda,Civic,Islamabad,32.5,2016,"76,000",Petrol,1800,Automatic
Honda,Civic,Lahore,11.55,2005,"156,000",Petrol,1500,Manual
Honda,Civic,Peshawar,6.5,1996,"250,865",CNG,1600,Manual
Honda,Vezel,Lahore,45,2017,"33,000",Petrol,1500,Automatic
Honda,Civic,Lahore,11.8,1996,"60,000",Petrol,1500,Manual
Honda,City,Islamabad,20.8,2015,"125,000",Petrol,1300,Manual
Honda,City,Lahore,13,2021,1,Petrol,1200,Automatic
Honda,Civic,Islamabad,41.9,2019,"20,000",Petrol,1800,Automatic
Honda,Accord,Islamabad,21,2005,"143,000",Petrol,2400,Automatic
Honda,Vezel,Peshawar,43,2016,"34,000",Hybrid,1500,Automatic
Honda,Civic,Lahore,12.4,2006,"244,453",Petrol,1500,Automatic
Honda,Vezel,Lahore,31.75,2013,"60,000",Hybrid,1500,Automatic
Honda,City,Karachi,23,2016,"49,998",Petrol,1300,Automatic
Honda,Civic,Rawalpindi,17,2008,"170,000",Petrol,1800,Automatic
Honda,Civic,Lahore,27.85,2016,"84,000",Petrol,1800,Automatic
Honda,Civic,Karachi,36.5,2018,"35,000",Petrol,1800,Automatic
Honda,Civic,Lahore,35.95,2017,"36,000",Petrol,1500,Automatic
Honda,Civic,Lahore,35.4,2017,"43,000",Petrol,1800,Automatic
Honda,Grace,Faisalabad,46,2019,"6,280",Hybrid,1500,Automatic
Honda,City,Lahore,13,2021,1,Petrol,1200,Automatic
Honda,Civic,Mian Wali,25,2013,"78,000",Petrol,1800,Automatic
Honda,City,Multan,22.5,2017,"78,000",Petrol,1500,Manual
Honda,Civic,Lahore,22.1,2014,"111,000",Petrol,1800,Manual
Honda,N,Rawalpindi,15.6,2013,"70,100",Petrol,660,Automatic
Honda,Civic,Islamabad,39,2018,"5,500",Petrol,1800,Automatic
Honda,N,Karachi,20,2019,"26,000",Petrol,660,Automatic
Honda,City,Lahore,18.9,2013,"85,000",Petrol,1300,Manual
Honda,City,Hyderabad,18.5,2013,"65,300",Petrol,1300,Manual
Honda,City,Lahore,18.95,2013,"120,000",Petrol,1500,Manual
Honda,Accord,Multan,66,2013,"79,000",Petrol,2000,Automatic
Honda,Civic,Rawalpindi,10.65,2003,"330,000",Petrol,1600,Automatic
Honda,Civic,Jaranwala,43.3,2020,"5,000",Petrol,1800,Automatic
Honda,Vezel,Karachi,41.5,2015,"59,000",Hybrid,1500,Automatic
Honda,Civic,Islamabad,40.5,2019,"75,000",Petrol,1800,Automatic
Honda,Civic,Jhelum,43.45,2021,500,Petrol,1800,Automatic
Honda,Civic,Gujrat,26,2013,"120,000",Petrol,1800,Automatic
Honda,City,Faisalabad,22.5,2014,"67,000",Petrol,1500,Automatic
Honda,City,Jhelum,30.45,2021,200,Petrol,1500,Automatic
Honda,Civic,Peshawar,11.9,2004,"3,655",Petrol,1600,Automatic
Honda,City,Islamabad,27.5,2018,"46,000",Petrol,1500,Automatic
Honda,City,Lahore,9,2003,"64,000",Petrol,1500,Automatic
Honda,Civic,Bahawalpur,38.75,2019,"37,000",Petrol,1800,Automatic
Honda,Civic,Lahore,8.2,1995,"113,655",Petrol,1500,Manual
Honda,Vezel,Islamabad,35.5,2014,"125,000",Petrol,1500,Automatic
Honda,City,Lahore,23.9,2017,"100,000",Petrol,1300,Automatic
Honda,City,Islamabad,29.5,2019,"23,920",Petrol,1500,Automatic
Honda,City,Rawalpindi,25.9,2017,"113,500",Petrol,1500,Automatic
Honda,Life,Sialkot,14.4,2013,"58,700",Petrol,660,Automatic
Honda,Insight,Peshawar,65,2019,"7,500",Hybrid,1500,Automatic
Honda,Vezel,Islamabad,48.5,2019,"18,000",Hybrid,1500,Automatic
Honda,Vezel,Islamabad,55,2020,"12,000",Hybrid,1500,Automatic
Honda,Civic,Islamabad,38.3,2018,"34,200",Petrol,1800,Automatic
Honda,N,Lahore,17.5,2014,"90,000",Petrol,660,Automatic
Honda,City,Islamabad,17.75,2011,"110,000",Petrol,1300,Manual
Honda,Civic,Lahore,40.5,2019,"24,500",Petrol,1800,Automatic
Honda,Civic,Lahore,42.55,2021,10,Petrol,1800,Automatic
Honda,City,Faisalabad,24.6,2018,"89,500",Petrol,1300,Automatic
Honda,Civic,Lahore,40.5,2020,"44,000",Petrol,1800,Automatic
Honda,Vezel,Lahore,38.5,2017,"56,000",Petrol,1500,Automatic
Honda,Vezel,Gujrat,35.5,2015,"60,000",Hybrid,1500,Automatic
Honda,Vezel,Islamabad,36,2014,"81,000",Hybrid,1500,Automatic
Honda,City,Multan,24,2017,"27,000",Petrol,1500,Manual
Honda,Civic,Hyderabad,27.5,2014,"64,000",Petrol,1800,Automatic
Honda,City,Rawalpindi,16.4,2007,"115,000",Petrol,1500,Automatic
Honda,Civic,Karachi,23,2014,"78,000",Petrol,1800,Automatic
Honda,City,Gujranwala,19.75,2015,"112,500",Petrol,1300,Manual
Honda,City,Lahore,23.55,2019,"33,000",Petrol,1300,Manual
Honda,Civic,Islamabad,11.75,2005,"178,000",Petrol,1600,Automatic
Honda,Civic,Peshawar,43.5,2020,"28,000",Petrol,1800,Automatic
Honda,Civic,Bhakkar,35.75,2018,"93,000",Petrol,1800,Automatic
Honda,Freed,Karachi,39.5,2017,"74,500",Petrol,1500,Automatic
Honda,Vezel,Karachi,55,2017,"13,000",Hybrid,1500,Automatic
Honda,Civic,Peshawar,43,2021,123,Petrol,1800,Automatic
Honda,City,Faisalabad,31,2021,1,Petrol,1200,Automatic
Honda,Civic,Karachi,37.25,2017,"22,000",Petrol,1800,Automatic
Honda,Civic,Karachi,20,2012,"70,000",Petrol,1800,Automatic
Honda,Civic,Karachi,9.2,1998,"120,000",Petrol,1500,Automatic
Honda,Civic,Sargodha,9.95,2003,"300,000",Petrol,1500,Manual
Honda,Civic,Sialkot,34.9,2017,"60,000",Petrol,1800,Automatic
Honda,Vezel,Lahore,38,2016,"38,000",Hybrid,1500,Automatic
Honda,Civic,Islamabad,31.5,2016,"90,000",Petrol,1800,Automatic
Honda,City,Lahore,16.75,2009,"91,000",Petrol,1300,Automatic
Honda,Zest,Lahore,11.45,2008,"84,600",Petrol,660,Automatic
Honda,City,Gujranwala,26.25,2018,"25,000",Petrol,1300,Automatic
Honda,Freed,Karachi,23.25,2012,"56,000",Hybrid,1500,Automatic
Honda,Freed,Karachi,32,2015,"72,400",Hybrid,1500,Automatic
Honda,Freed,Karachi,36.5,2016,"97,000",Hybrid,1500,Automatic
Honda,Freed,Karachi,35.5,2016,"37,000",Petrol,1500,Automatic
Honda,Civic,Rawalpindi,12.5,2004,"150,000",Petrol,1500,Automatic
Honda,Vezel,Lahore,31.7,2015,"115,000",Hybrid,1500,Automatic
Honda,Vezel,Lahore,42.95,2016,"39,647",Hybrid,1500,Automatic
Honda,N,Lahore,17.55,2014,"88,000",Petrol,660,Automatic
Honda,Civic,Islamabad,37.5,2017,"30,000",Petrol,1000,Manual
Honda,Vezel,Karachi,35,2015,"66,500",Petrol,1500,Automatic
Honda,City,Lahore,11.9,2005,"130,000",Petrol,1300,Manual
Honda,City,Karachi,26.7,2017,40,Petrol,1500,Automatic
Honda,City,Lahore,27.25,2021,632,Petrol,1300,Automatic
Honda,Civic,Lahore,42.75,2021,10,Petrol,1800,Automatic
Honda,City,Sargodha,12,2007,"160,000",Petrol,1300,Manual
Honda,Civic,Islamabad,43,2021,"5,000",Petrol,1800,Automatic
Honda,City,Lahore,30,2021,53,Petrol,1500,Automatic
Honda,Civic,Islamabad,11.75,2002,"146,000",Petrol,1500,Manual
Honda,Vezel,Sargodha,34.5,2018,"91,000",Hybrid,1500,Automatic
Honda,City,Lahore,28.35,2021,5,Petrol,1300,Automatic
Honda,City,Rawalpindi,25.25,2018,"25,000",Petrol,1300,Automatic
Honda,City,Islamabad,23.45,2017,"40,000",Petrol,1300,Manual
Honda,City,Lahore,13.9,2006,"127,000",Petrol,1300,Automatic
Honda,Civic,Lahore,27.8,2013,"83,000",Petrol,1800,Automatic
Honda,Civic,Karachi,34.75,2017,"46,000",Petrol,1800,Automatic
Honda,Civic,Charsadda,8.3,2000,"165,000",Petrol,1500,Automatic
Honda,City,Multan,2.7,2020,"25,000",Petrol,1300,Manual
Honda,City,Lahore,18.9,2013,"46,000",Petrol,1300,Manual
Honda,Civic,Mardan,8.2,1996,"80,000",Petrol,1600,Manual
Honda,City,Lahore,25.95,2016,"50,000",Petrol,1500,Automatic
Honda,Grace,Lahore,41,2017,"23,000",Hybrid,1500,Automatic
Honda,BR,Islamabad,30.5,2017,"63,000",Petrol,1500,Automatic
Honda,Fit,Islamabad,32,2017,"70,000",Hybrid,1500,Automatic
Honda,Civic,Multan,10.9,2006,"114,000",Petrol,1600,Manual
Honda,Civic,Lahore,32.75,2016,"87,700",Petrol,1800,Automatic
Honda,Civic,Islamabad,41.9,2021,"2,500",Petrol,1800,Automatic
Honda,City,Karachi,25,2017,"57,000",Petrol,1300,Automatic
Honda,Vezel,Lahore,41,2016,"90,000",Hybrid,1500,Automatic
Honda,Civic,Karachi,12.5,2001,"10,000",Petrol,1600,Automatic
Honda,City,Islamabad,26.25,2021,25,Petrol,1300,Manual
Honda,Fit,Lahore,27.75,2016,"39,000",Hybrid,1500,Automatic
Honda,Vezel,Peshawar,33,2014,"85,000",Petrol,1500,Automatic
Honda,Fit,Lahore,31.9,2018,"109,000",Hybrid,1500,Automatic
Honda,Civic,Lahore,45.95,2021,"5,000",Petrol,1500,Automatic
Honda,Civic,Islamabad,43,2020,"25,000",Petrol,1800,Automatic
Honda,Insight,Lahore,,2018,800,Hybrid,1500,Automatic
Honda,Civic,Karachi,12.5,2005,"107,000",Petrol,1600,Automatic
Honda,Civic,Multan,11.25,2005,"172,000",Petrol,1500,Manual
Honda,Civic,Islamabad,24.75,2013,"162,580",Petrol,1800,Automatic
Honda,N,Lahore,19.75,2015,"50,000",Petrol,660,Automatic
